year,hbr_name,age,sex,diagnosis,incidence,crude_rate,easr,fyear
2013,Borders,0-44,All,Stroke,3,5.55164883970539,6.19325370879338,2012/13
2013,Borders,45-64,All,Stroke,41,118.002590300763,117.963031001805,2012/13
2013,Borders,65-74,All,Stroke,33,238.04371348193,249.709541202468,2012/13
2013,Borders,over 75,All,Stroke,132,1191.98121726567,1240.80529355445,2012/13
2013,Borders,All,All,Stroke,209,183.784734435456,172.496538464387,2012/13
2013,Dumfries and Galloway,0-44,All,Stroke,3,4.21490390019108,4.85436835954819,2012/13
2013,Dumfries and Galloway,45-64,All,Stroke,37,81.6434608001059,80.7747319483107,2012/13
2013,Dumfries and Galloway,65-74,All,Stroke,60,318.066157760814,324.563693034289,2012/13
2013,Dumfries and Galloway,over 75,All,Stroke,196,1266.06808345714,1317.53504676791,2012/13
2013,Dumfries and Galloway,All,All,Stroke,296,196.234420578096,176.684004858171,2012/13
2013,Forth Valley,0-44,All,Stroke,12,7.29057814284673,7.18235348822223,2012/13
2013,Forth Valley,45-64,All,Stroke,86,103.562052937068,106.238921184247,2012/13
2013,Forth Valley,65-74,All,Stroke,91,313.296150933003,326.477489539368,2012/13
2013,Forth Valley,over 75,All,Stroke,240,1071.14165848433,1106.09338898399,2012/13
2013,Forth Valley,All,All,Stroke,429,143.435086428834,165.860326407658,2012/13
2013,Grampian,0-44,All,Stroke,18,5.55636157096863,5.62880695927376,2012/13
2013,Grampian,45-64,All,Stroke,144,92.6527644625175,93.4062456428658,2012/13
2013,Grampian,65-74,All,Stroke,181,351.743169186521,365.139365333936,2012/13
2013,Grampian,over 75,All,Stroke,483,1134.60183227625,1137.37344864175,2012/13
2013,Grampian,All,All,Stroke,826,144.053017091036,168.495454591188,2012/13
2013,Highland,0-44,All,Stroke,21,13.2440307261513,13.7769905463891,2012/13
2013,Highland,45-64,All,Stroke,101,105.191897099412,103.94052344371,2012/13
2013,Highland,65-74,All,Stroke,117,319.079306207047,323.696884907211,2012/13
2013,Highland,over 75,All,Stroke,311,1089.12624759237,1091.99777654008,2012/13
2013,Highland,All,All,Stroke,550,171.98248905566,167.251786411497,2012/13
2013,Lothian,0-44,All,Stroke,38,7.60710503610372,7.75503936390204,2012/13
2013,Lothian,45-64,All,Stroke,238,110.785787766084,114.244747174189,2012/13
2013,Lothian,65-74,All,Stroke,210,300.842358604091,307.709013227602,2012/13
2013,Lothian,over 75,All,Stroke,691,1159.90197065834,1160.09224849043,2012/13
2013,Lothian,All,All,Stroke,1177,139.497949605329,171.180328010704,2012/13
2013,Orkney,0-44,All,Stroke,0,0,0,2012/13
2013,Orkney,45-64,All,Stroke,5,77.1962328238382,75.7606425785795,2012/13
2013,Orkney,65-74,All,Stroke,7,269.127258746636,281.862424391512,2012/13
2013,Orkney,over 75,All,Stroke,27,1460.24878312601,1380.88087564003,2012/13
2013,Orkney,All,All,Stroke,39,181.142591732466,173.951403652035,2012/13
2013,Shetland,0-44,All,Stroke,3,23.801967629324,26.268256597943,2012/13
2013,Shetland,45-64,All,Stroke,1,15.1034586920405,13.7221269296741,2012/13
2013,Shetland,65-74,All,Stroke,7,303.819444444444,316.990842664818,2012/13
2013,Shetland,over 75,All,Stroke,16,951.814396192742,1062.43633285375,2012/13
2013,Shetland,All,All,Stroke,27,116.32916846187,146.724530635896,2012/13
2013,Western Isles,0-44,All,Stroke,0,0,0,2012/13
2013,Western Isles,45-64,All,Stroke,3,36.5096750638919,33.8180547485824,2012/13
2013,Western Isles,65-74,All,Stroke,13,388.523610280932,399.634300423842,2012/13
2013,Western Isles,over 75,All,Stroke,31,1095.40636042403,1089.95967759246,2012/13
2013,Western Isles,All,All,Stroke,47,170.537010159652,149.019757036199,2012/13
2013,Fife,0-44,All,Stroke,22,11.1637725432089,11.6450652050019,2012/13
2013,Fife,45-64,All,Stroke,114,111.774568344266,113.388917943158,2012/13
2013,Fife,65-74,All,Stroke,132,351.821743649884,360.861705479313,2012/13
2013,Fife,over 75,All,Stroke,377,1272.18735236553,1238.89480622405,2012/13
2013,Fife,All,All,Stroke,645,176.128450888834,185.727410101131,2012/13
2013,Tayside,0-44,All,Stroke,21,9.60215088179752,10.8464260976974,2012/13
2013,Tayside,45-64,All,Stroke,133,118.038606611937,118.638897909683,2012/13
2013,Tayside,65-74,All,Stroke,134,314.672177343603,319.672539782791,2012/13
2013,Tayside,over 75,All,Stroke,423,1119.64002117523,1136.63232380355,2012/13
2013,Tayside,All,All,Stroke,711,172.681789478797,173.158903858335,2012/13
2013,Greater Glasgow and Clyde,0-44,All,Stroke,67,10.2439277971274,10.9302604402733,2012/13
2013,Greater Glasgow and Clyde,45-64,All,Stroke,416,138.239047213951,143.788171417517,2012/13
2013,Greater Glasgow and Clyde,65-74,All,Stroke,398,411.191007521283,425.528475882499,2012/13
2013,Greater Glasgow and Clyde,over 75,All,Stroke,1014,1185.21635458307,1220.22546275602,2012/13
2013,Greater Glasgow and Clyde,All,All,Stroke,1895,166.619772799212,198.506987679094,2012/13
2013,Lanarkshire,0-44,All,Stroke,36,9.93552945332509,9.79935563410249,2012/13
2013,Lanarkshire,45-64,All,Stroke,210,115.028784583952,118.73835846197,2012/13
2013,Lanarkshire,65-74,All,Stroke,260,428.37136502183,442.136682175411,2012/13
2013,Lanarkshire,over 75,All,Stroke,556,1192.46772187192,1224.61772689287,2012/13
2013,Lanarkshire,All,All,Stroke,1062,162.828493453129,193.397264083614,2012/13
2014,Scotland,0-44,All,Stroke,267,9.15381076227588,9.45447505919224,2013/14
2014,Scotland,45-64,All,Stroke,1594,108.880971376736,111.424915641155,2013/14
2014,Scotland,65-74,All,Stroke,1859,355.924350280106,368.637292612618,2013/14
2014,Scotland,over 75,All,Stroke,4795,1129.30880177863,1140.21937136853,2013/14
2014,Scotland,All,All,Stroke,8515,159.825065225144,175.959678324363,2013/14
2014,Ayrshire and Arran,0-44,All,Stroke,20,10.6566636117564,10.7816361277491,2013/14
2014,Ayrshire and Arran,45-64,All,Stroke,116,107.29018294826,108.05821817589,2013/14
2014,Ayrshire and Arran,65-74,All,Stroke,145,337.06036867430703,348.919839238043,2013/14
2014,Ayrshire and Arran,over 75,All,Stroke,346,1035.09139318515,1069.64411603145,2013/14
2014,Ayrshire and Arran,All,All,Stroke,627,168.439716312057,167.362064888421,2013/14
2014,Borders,0-44,All,Stroke,2,3.74665143028418,3.22706634365937,2013/14
2014,Borders,45-64,All,Stroke,36,103.489909733801,103.989027169586,2013/14
2014,Borders,65-74,All,Stroke,39,270.195372038243,281.185809606468,2013/14
2014,Borders,over 75,All,Stroke,131,1161.45048319887,1226.05776452424,2013/14
2014,Borders,All,All,Stroke,208,182.648401826484,169.169416841378,2013/14
2014,Dumfries and Galloway,0-44,All,Stroke,7,9.99086549440512,10.6885897424916,2013/14
2014,Dumfries and Galloway,45-64,All,Stroke,46,101.837502767323,100.637108297653,2013/14
2014,Dumfries and Galloway,65-74,All,Stroke,57,293.844726260439,304.769329157275,2013/14
2014,Dumfries and Galloway,over 75,All,Stroke,190,1214.21267893661,1180.67634053216,2013/14
2014,Dumfries and Galloway,All,All,Stroke,300,199.62736225712,170.702322369232,2013/14
2014,Forth Valley,0-44,All,Stroke,19,11.6467242055708,12.6135510608483,2013/14
2014,Forth Valley,45-64,All,Stroke,80,95.5337950800096,98.2112496426894,2013/14
2014,Forth Valley,65-74,All,Stroke,85,283.50343539457,291.246741760879,2013/14
2014,Forth Valley,over 75,All,Stroke,259,1135.36735051727,1158.45626646354,2013/14
2014,Forth Valley,All,All,Stroke,443,147.829278873427,167.679270594781,2013/14
2014,Grampian,0-44,All,Stroke,19,5.81575088996293,6.01307666521704,2013/14
2014,Grampian,45-64,All,Stroke,120,76.9625448948179,77.7408830285985,2013/14
2014,Grampian,65-74,All,Stroke,147,275.792199020656,284.013411558454,2013/14
2014,Grampian,over 75,All,Stroke,452,1044.36229205176,1069.27441268217,2013/14
2014,Grampian,All,All,Stroke,738,127.417127071823,149.904500756828,2013/14
2014,Highland,0-44,All,Stroke,24,15.2026706024692,15.9216178219862,2013/14
2014,Highland,45-64,All,Stroke,102,106.325313763916,104.939535846853,2013/14
2014,Highland,65-74,All,Stroke,108,283.948994347312,292.301088399719,2013/14
2014,Highland,over 75,All,Stroke,354,1214.57489878543,1209.61687129076,2013/14
2014,Highland,All,All,Stroke,588,183.188983737305,175.963783321428,2013/14
2014,Lothian,0-44,All,Stroke,38,7.59769030214815,7.94513078578371,2013/14
2014,Lothian,45-64,All,Stroke,191,88.0683521074157,90.7019536609567,2013/14
2014,Lothian,65-74,All,Stroke,262,363.097135413058,381.074319363689,2013/14
2014,Lothian,over 75,All,Stroke,718,1186.11028512902,1189.96865406933,2013/14
2014,Lothian,All,All,Stroke,1209,142.282163536224,175.436370743904,2013/14
2014,Orkney,0-44,All,Stroke,0,0,0,2013/14
2014,Orkney,45-64,All,Stroke,7,107.296137339056,105.289773325859,2013/14
2014,Orkney,65-74,All,Stroke,12,453.172205438066,460.738723246932,2013/14
2014,Orkney,over 75,All,Stroke,25,1307.53138075314,1335.43859705056,2013/14
2014,Orkney,All,All,Stroke,44,204.081632653061,196.468829606831,2013/14
2014,Shetland,0-44,All,Stroke,2,16.0025604096655,16.5061814468631,2013/14
2014,Shetland,45-64,All,Stroke,3,45.489006823351,46.2777578144658,2013/14
2014,Shetland,65-74,All,Stroke,9,376.254180602007,374.072109150608,2013/14
2014,Shetland,over 75,All,Stroke,16,932.944606413994,960.011406770013,2013/14
2014,Shetland,All,All,Stroke,30,129.310344827586,146.855541872255,2013/14
2014,Western Isles,0-44,All,Stroke,1,7.73694390715667,6.62728167840642,2013/14
2014,Western Isles,45-64,All,Stroke,5,60.938452163315,60.4916921437328,2013/14
2014,Western Isles,65-74,All,Stroke,14,409.476455103832,415.993497463607,2013/14
2014,Western Isles,over 75,All,Stroke,29,1017.18695194669,979.162619410304,2013/14
2014,Western Isles,All,All,Stroke,49,178.832116788321,151.412983505035,2013/14
2014,Fife,0-44,All,Stroke,21,10.7365805524738,10.8648791957402,2013/14
2014,Fife,45-64,All,Stroke,111,108.515006354482,110.572681260173,2013/14
2014,Fife,65-74,All,Stroke,143,366.535089967704,382.113503484205,2013/14
2014,Fife,over 75,All,Stroke,377,1256.54101256541,1249.88557802975,2013/14
2014,Fife,All,All,Stroke,652,177.705096756609,187.780415188165,2013/14
2014,Tayside,0-44,All,Stroke,15,6.89835957009423,7.32622974360381,2013/14
2014,Tayside,45-64,All,Stroke,117,103.939945809088,105.004991012426,2013/14
2014,Tayside,65-74,All,Stroke,143,325.591985428051,334.612947219398,2013/14
2014,Tayside,over 75,All,Stroke,432,1129.94350282486,1118.09679924471,2013/14
2014,Tayside,All,All,Stroke,707,171.535326086957,167.5455580699,2013/14
2014,Greater Glasgow and Clyde,0-44,All,Stroke,55,8.45786904758243,8.69854197449913,2013/14
2014,Greater Glasgow and Clyde,45-64,All,Stroke,410,135.234532962593,141.86710139545,2013/14
2014,Greater Glasgow and Clyde,65-74,All,Stroke,432,439.319055464031,454.042276681444,2013/14
2014,Greater Glasgow and Clyde,over 75,All,Stroke,927,1076.31753108781,1058.26332562887,2013/14
2014,Greater Glasgow and Clyde,All,All,Stroke,1824,160.29246344207,185.210132894174,2013/14
2014,Lanarkshire,0-44,All,Stroke,44,12.2690490929269,12.3874397483063,2013/14
2014,Lanarkshire,45-64,All,Stroke,250,135.80682836733,140.466425674034,2013/14
2014,Lanarkshire,65-74,All,Stroke,263,422.496746935694,436.918433929538,2013/14
2014,Lanarkshire,over 75,All,Stroke,539,1131.63972286374,1209.60322432912,2013/14
2014,Lanarkshire,All,All,Stroke,1096,167.946183668153,198.653546019926,2013/14
2015,Scotland,0-44,All,Stroke,277,9.53077614924989,10.0690533463632,2014/15
2015,Scotland,45-64,All,Stroke,1686,114.477693824451,117.068738514711,2014/15
2015,Scotland,65-74,All,Stroke,1865,348.460049475722,361.022271670464,2014/15
2015,Scotland,over 75,All,Stroke,4923,1136.32691499822,1143.7152552333,2014/15
2015,Scotland,All,All,Stroke,8751,163.643503627796,177.30221600983,2014/15
2015,Ayrshire and Arran,0-44,All,Stroke,19,10.2723247352173,10.9960438333556,2014/15
2015,Ayrshire and Arran,45-64,All,Stroke,124,114.713909061474,115.681778189729,2014/15
2015,Ayrshire and Arran,65-74,All,Stroke,152,345.023266371581,354.43844655437,2014/15
2015,Ayrshire and Arran,over 75,All,Stroke,392,1152.02633203045,1185.85826027981,2014/15
2015,Ayrshire and Arran,All,All,Stroke,687,185.105351080455,180.536815203682,2014/15
2015,Borders,0-44,All,Stroke,4,7.58121375232175,8.69915640641649,2014/15
2015,Borders,45-64,All,Stroke,41,117.317156918851,117.090505582345,2014/15
2015,Borders,65-74,All,Stroke,43,291.288443300366,309.681487089712,2014/15
2015,Borders,over 75,All,Stroke,157,1357.19225449516,1363.89320258042,2014/15
2015,Borders,All,All,Stroke,245,214.836899333567,190.993472815444,2014/15
2015,Dumfries and Galloway,0-44,All,Stroke,5,7.24501180936925,7.7872024091913,2014/15
2015,Dumfries and Galloway,45-64,All,Stroke,43,95.2127895133077,94.5513458908902,2014/15
2015,Dumfries and Galloway,65-74,All,Stroke,65,326.863119782762,339.073122917116,2014/15
2015,Dumfries and Galloway,over 75,All,Stroke,187,1176.17460217624,1201.31746539936,2014/15
2015,Dumfries and Galloway,All,All,Stroke,300,200.053347559349,172.982445754288,2014/15
2015,Forth Valley,0-44,All,Stroke,17,10.516417984312,10.6938317637563,2014/15
2015,Forth Valley,45-64,All,Stroke,97,114.681610744603,118.382535922497,2014/15
2015,Forth Valley,65-74,All,Stroke,113,368.330128100655,375.834965350485,2014/15
2015,Forth Valley,over 75,All,Stroke,261,1111.25303359305,1101.3200028333,2014/15
2015,Forth Valley,All,All,Stroke,488,162.450066577896,175.727512788688,2014/15
2015,Grampian,0-44,All,Stroke,23,6.9990292650715,7.22093734537224,2014/15
2015,Grampian,45-64,All,Stroke,117,74.7398478373354,75.8496866297922,2014/15
2015,Grampian,65-74,All,Stroke,153,277.974600752167,289.149039644001,2014/15
2015,Grampian,over 75,All,Stroke,445,1010.92709966151,1042.17728126594,2014/15
2015,Grampian,All,All,Stroke,738,126.322275854986,148.156077599951,2014/15
2015,Highland,0-44,All,Stroke,8,5.13376670880634,5.58359596080397,2014/15
2015,Highland,45-64,All,Stroke,98,102.352007352634,101.542127507579,2014/15
2015,Highland,65-74,All,Stroke,113,288.280014286443,299.316727151551,2014/15
2015,Highland,over 75,All,Stroke,354,1181.85156745568,1204.88491826091,2014/15
2015,Highland,All,All,Stroke,573,178.654943410345,169.791704602737,2014/15
2015,Lothian,0-44,All,Stroke,41,8.15078555680799,8.36325300739639,2014/15
2015,Lothian,45-64,All,Stroke,220,100.426813959327,103.390539789764,2014/15
2015,Lothian,65-74,All,Stroke,247,332.172299250931,345.573583375708,2014/15
2015,Lothian,over 75,All,Stroke,725,1175.47870356859,1163.99130303347,2014/15
2015,Lothian,All,All,Stroke,1233,143.686197734583,172.959093195743,2014/15
2015,Orkney,0-44,All,Stroke,0,0,0,2014/15
2015,Orkney,45-64,All,Stroke,9,138.69625520111,137.750600076075,2014/15
2015,Orkney,65-74,All,Stroke,10,365.230094959825,360.382830808782,2014/15
2015,Orkney,over 75,All,Stroke,24,1213.96054628225,1201.56170160932,2014/15
2015,Orkney,All,All,Stroke,43,199.258572752549,182.484659399921,2014/15
2015,Shetland,0-44,All,Stroke,1,8.05542129853391,8.04154029960482,2014/15
2015,Shetland,45-64,All,Stroke,9,137.007154818085,134.193252068021,2014/15
2015,Shetland,65-74,All,Stroke,9,364.667747163695,372.248300011191,2014/15
2015,Shetland,over 75,All,Stroke,21,1187.11136235161,1224.86419051252,2014/15
2015,Shetland,All,All,Stroke,40,172.265288544358,189.227492207114,2014/15
2015,Western Isles,0-44,All,Stroke,2,15.8667195557319,14.8148148148148,2014/15
2015,Western Isles,45-64,All,Stroke,4,48.8162069807176,46.4561678092222,2014/15
2015,Western Isles,65-74,All,Stroke,8,228.050171037628,227.544804525416,2014/15
2015,Western Isles,over 75,All,Stroke,23,781.515460414543,686.111985670964,2014/15
2015,Western Isles,All,All,Stroke,37,135.779816513761,105.953167654999,2014/15
2015,Fife,0-44,All,Stroke,20,10.3409408187957,11.3015888424679,2014/15
2015,Fife,45-64,All,Stroke,134,130.392051923283,132.629129970474,2014/15
2015,Fife,65-74,All,Stroke,130,322.836992152578,336.125322619313,2014/15
2015,Fife,over 75,All,Stroke,391,1269.1096757441,1269.36571187804,2014/15
2015,Fife,All,All,Stroke,675,183.798502382573,190.78565036116,2014/15
2015,Tayside,0-44,All,Stroke,19,8.76205936064636,9.60711438290001,2014/15
2015,Tayside,45-64,All,Stroke,112,99.1124129447891,99.9574373462245,2014/15
2015,Tayside,65-74,All,Stroke,150,333.889816360601,345.069262079682,2014/15
2015,Tayside,over 75,All,Stroke,398,1019.780670288,1012.8943306908,2014/15
2015,Tayside,All,All,Stroke,679,164.088931851136,159.069324944054,2014/15
2015,Greater Glasgow and Clyde,0-44,All,Stroke,75,11.5411959141089,12.5591743604009,2014/15
2015,Greater Glasgow and Clyde,45-64,All,Stroke,437,142.948734723785,148.60117818407,2014/15
2015,Greater Glasgow and Clyde,65-74,All,Stroke,405,406.202358982588,421.963285062089,2014/15
2015,Greater Glasgow and Clyde,over 75,All,Stroke,971,1111.79811303472,1101.40628255292,2014/15
2015,Greater Glasgow and Clyde,All,All,Stroke,1888,165.238624528484,189.593976734677,2014/15
2015,Lanarkshire,0-44,All,Stroke,43,12.1117889957355,12.4732514975204,2014/15
2015,Lanarkshire,45-64,All,Stroke,241,129.634709828032,135.352457873736,2014/15
2015,Lanarkshire,65-74,All,Stroke,267,419.672749563823,435.182429941528,2014/15
2015,Lanarkshire,over 75,All,Stroke,574,1177.53251548845,1206.40206271146,2014/15
2015,Lanarkshire,All,All,Stroke,1125,172.202663401194,196.874297933093,2014/15
2016,Scotland,0-44,All,Stroke,282,9.69380967751583,10.2944640039268,2015/16
2016,Scotland,45-64,All,Stroke,1769,119.452046654499,121.917212833715,2015/16
2016,Scotland,65-74,All,Stroke,1953,358.163955831947,370.331788502799,2015/16
2016,Scotland,over 75,All,Stroke,4948,1130.41074484199,1141.73370330106,2015/16
2016,Scotland,All,All,Stroke,8952,166.610831937465,179.507943052944,2015/16
2016,Ayrshire and Arran,0-44,All,Stroke,19,10.3834782466131,10.6062766571086,2015/16
2016,Ayrshire and Arran,45-64,All,Stroke,125,115.207373271889,116.158940847969,2015/16
2016,Ayrshire and Arran,65-74,All,Stroke,164,367.309458218549,374.954247629233,2015/16
2016,Ayrshire and Arran,over 75,All,Stroke,394,1143.42097626096,1152.13381082681,2015/16
2016,Ayrshire and Arran,All,All,Stroke,702,189.427669392051,179.571747695032,2015/16
2016,Borders,0-44,All,Stroke,8,15.316281206923,15.0527404646832,2015/16
2016,Borders,45-64,All,Stroke,36,102.710413694722,102.492959652811,2015/16
2016,Borders,65-74,All,Stroke,47,311.443906964416,326.021609995729,2015/16
2016,Borders,over 75,All,Stroke,147,1261.0448657459,1267.38902038814,2015/16
2016,Borders,All,All,Stroke,238,208.717004297115,183.586395043408,2015/16
2016,Dumfries and Galloway,0-44,All,Stroke,6,8.79907316429336,8.82367371497494,2015/16
2016,Dumfries and Galloway,45-64,All,Stroke,39,86.3978732831192,85.3088832208866,2015/16
2016,Dumfries and Galloway,65-74,All,Stroke,61,301.681503461919,310.966988662462,2015/16
2016,Dumfries and Galloway,over 75,All,Stroke,185,1147.57149060232,1161.13445728054,2015/16
2016,Dumfries and Galloway,All,All,Stroke,291,194.427741030267,164.525272824429,2015/16
2016,Forth Valley,0-44,All,Stroke,16,9.89321510941278,10.2168672538297,2015/16
2016,Forth Valley,45-64,All,Stroke,95,111.034490819201,115.677118603769,2015/16
2016,Forth Valley,65-74,All,Stroke,117,371.747211895911,381.3258984737,2015/16
2016,Forth Valley,over 75,All,Stroke,275,1151.06106902181,1198.21483860084,2015/16
2016,Forth Valley,All,All,Stroke,503,166.198579216917,184.050099560881,2015/16
2016,Grampian,0-44,All,Stroke,16,4.84433046811371,5.01079620355478,2015/16
2016,Grampian,45-64,All,Stroke,117,74.5170720522766,75.5403690132056,2015/16
2016,Grampian,65-74,All,Stroke,180,320.970042796006,331.345987315336,2015/16
2016,Grampian,over 75,All,Stroke,456,1025.96409125681,1021.18704914809,2015/16
2016,Grampian,All,All,Stroke,769,130.822360586574,149.422190829857,2015/16
2016,Highland,0-44,All,Stroke,17,10.9768066532362,11.9941991736368,2015/16
2016,Highland,45-64,All,Stroke,108,112.820834247391,111.348751409177,2015/16
2016,Highland,65-74,All,Stroke,131,328.008413040212,338.75337164088,2015/16
2016,Highland,over 75,All,Stroke,347,1139.08676098874,1125.24472753171,2015/16
2016,Highland,All,All,Stroke,603,187.85046728972,172.825416177342,2015/16
2016,Lothian,0-44,All,Stroke,45,8.85464219374744,9.32993463926178,2015/16
2016,Lothian,45-64,All,Stroke,243,109.972167537845,113.688876016386,2015/16
2016,Lothian,65-74,All,Stroke,240,314.41185332687,327.477684243898,2015/16
2016,Lothian,over 75,All,Stroke,718,1152.59896619257,1154.74186284407,2015/16
2016,Lothian,All,All,Stroke,1246,143.581470384881,173.477641351119,2015/16
2016,Orkney,0-44,All,Stroke,0,0,0,2015/16
2016,Orkney,45-64,All,Stroke,7,106.480073014907,105.292177798036,2015/16
2016,Orkney,65-74,All,Stroke,1,36.8052999631947,41.0509031198686,2015/16
2016,Orkney,over 75,All,Stroke,12,572.246065808298,557.716195073379,2015/16
2016,Orkney,All,All,Stroke,20,92.2934933087217,82.4072295006699,2015/16
2016,Shetland,0-44,All,Stroke,0,0,0,2015/16
2016,Shetland,45-64,All,Stroke,9,137.425561154375,136.195866755033,2015/16
2016,Shetland,65-74,All,Stroke,7,279.888044782087,289.094353983515,2015/16
2016,Shetland,over 75,All,Stroke,19,1040.52573932092,1041.27054836804,2015/16
2016,Shetland,All,All,Stroke,35,150.862068965517,160.161161211477,2015/16
2016,Western Isles,0-44,All,Stroke,1,8.07232805941233,7.6703922857769,2015/16
2016,Western Isles,45-64,All,Stroke,9,110.823790173624,109.914380314013,2015/16
2016,Western Isles,65-74,All,Stroke,12,336.134453781513,348.211745247917,2015/16
2016,Western Isles,over 75,All,Stroke,31,1036.44266131729,1094.4947552427,2015/16
2016,Western Isles,All,All,Stroke,53,195.788695973402,168.336083840407,2015/16
2016,Fife,0-44,All,Stroke,27,14.0177454273595,14.9936764715398,2015/16
2016,Fife,45-64,All,Stroke,108,104.747587410892,106.153798663683,2015/16
2016,Fife,65-74,All,Stroke,136,330.562442273103,337.620338237565,2015/16
2016,Fife,over 75,All,Stroke,371,1188.34080717489,1230.60950850927,2015/16
2016,Fife,All,All,Stroke,642,174.418604651163,182.432333221286,2015/16
2016,Tayside,0-44,All,Stroke,19,8.77079601898185,9.64789094057563,2015/16
2016,Tayside,45-64,All,Stroke,143,126.301657819662,126.354206187992,2015/16
2016,Tayside,65-74,All,Stroke,144,314.774739327169,330.546880277378,2015/16
2016,Tayside,over 75,All,Stroke,418,1059.7302504817,1074.02656201318,2015/16
2016,Tayside,All,All,Stroke,724,174.441017733231,170.06353875804,2015/16
2016,Greater Glasgow and Clyde,0-44,All,Stroke,69,10.557497046961,11.2823391559879,2015/16
2016,Greater Glasgow and Clyde,45-64,All,Stroke,442,143.566623683296,149.122509840885,2015/16
2016,Greater Glasgow and Clyde,65-74,All,Stroke,428,423.649123501638,437.129010864199,2015/16
2016,Greater Glasgow and Clyde,over 75,All,Stroke,993,1135.7917372009,1145.36632067722,2015/16
2016,Greater Glasgow and Clyde,All,All,Stroke,1932,168.016071102453,194.591443253759,2015/16
2016,Lanarkshire,0-44,All,Stroke,39,11.0550484721356,11.8687138101965,2015/16
2016,Lanarkshire,45-64,All,Stroke,288,153.570514461223,158.992246834542,2015/16
2016,Lanarkshire,65-74,All,Stroke,285,439.86233080734,458.929630004102,2015/16
2016,Lanarkshire,over 75,All,Stroke,582,1178.59095603572,1207.65222156281,2015/16
2016,Lanarkshire,All,All,Stroke,1194,182.432122721508,205.418361959744,2015/16
2017,Scotland,0-44,All,Stroke,276,9.46978469621034,10.1628876397324,2016/17
2017,Scotland,45-64,All,Stroke,1916,128.477216416384,130.522710924095,2016/17
2017,Scotland,65-74,All,Stroke,2024,363.67360653175,376.289070351034,2016/17
2017,Scotland,over 75,All,Stroke,4955,1120.2575574994,1121.97119356333,2016/17
2017,Scotland,All,All,Stroke,9171,169.685643976539,180.564237527899,2016/17
2017,Ayrshire and Arran,0-44,All,Stroke,24,13.2446676416214,14.7464741347589,2016/17
2017,Ayrshire and Arran,45-64,All,Stroke,183,167.960790792444,168.153917046796,2016/17
2017,Ayrshire and Arran,65-74,All,Stroke,202,444.268496525029,457.254864830613,2016/17
2017,Ayrshire and Arran,over 75,All,Stroke,410,1173.6753213294,1208.2782598783,2016/17
2017,Ayrshire and Arran,All,All,Stroke,819,221.016839378238,209.280688246432,2016/17
2017,Borders,0-44,All,Stroke,5,9.61612431725517,10.9132307943448,2016/17
2017,Borders,45-64,All,Stroke,37,104.842594429175,103.012342604644,2016/17
2017,Borders,65-74,All,Stroke,44,284.771212219274,290.001009237636,2016/17
2017,Borders,over 75,All,Stroke,140,1187.24559023066,1257.99285367355,2016/17
2017,Borders,All,All,Stroke,226,197.328210949096,176.860878219748,2016/17
2017,Dumfries and Galloway,0-44,All,Stroke,3,4.44853050209081,4.42509830269559,2016/17
2017,Dumfries and Galloway,45-64,All,Stroke,46,101.826231322634,100.431254204816,2016/17
2017,Dumfries and Galloway,65-74,All,Stroke,67,327.436223243085,335.745135891618,2016/17
2017,Dumfries and Galloway,over 75,All,Stroke,156,948.616600790514,961.760917679779,2016/17
2017,Dumfries and Galloway,All,All,Stroke,272,181.915462814339,150.815557307532,2016/17
2017,Forth Valley,0-44,All,Stroke,13,8.04211594256692,8.45410683467876,2016/17
2017,Forth Valley,45-64,All,Stroke,118,136.627839659125,141.357704816708,2016/17
2017,Forth Valley,65-74,All,Stroke,123,381.868984787333,404.291970582872,2016/17
2017,Forth Valley,over 75,All,Stroke,283,1166.76973819831,1155.53266423815,2016/17
2017,Forth Valley,All,All,Stroke,537,176.366263794009,188.473606159789,2016/17
2017,Grampian,0-44,All,Stroke,28,8.53505009769584,8.88600357186983,2016/17
2017,Grampian,45-64,All,Stroke,113,71.6623119657036,72.6473085711464,2016/17
2017,Grampian,65-74,All,Stroke,179,311.228570435024,324.1687535546,2016/17
2017,Grampian,over 75,All,Stroke,460,1025.80112838124,1014.8042575868,2016/17
2017,Grampian,All,All,Stroke,780,132.630505016154,149.420081006209,2016/17
2017,Highland,0-44,All,Stroke,15,9.71628449280995,10.1923139601825,2016/17
2017,Highland,45-64,All,Stroke,104,108.459869848156,106.943354486945,2016/17
2017,Highland,65-74,All,Stroke,119,291.645222165037,298.297802006832,2016/17
2017,Highland,over 75,All,Stroke,376,1219.63086704077,1246.54630274056,2016/17
2017,Highland,All,All,Stroke,614,190.742466604536,177.354274934906,2016/17
2017,Lothian,0-44,All,Stroke,27,5.24431719961231,5.27512255462229,2016/17
2017,Lothian,45-64,All,Stroke,242,108.136126403089,111.707471776253,2016/17
2017,Lothian,65-74,All,Stroke,277,354.093163573145,365.996489795234,2016/17
2017,Lothian,over 75,All,Stroke,735,1164.13513470707,1150.14829780103,2016/17
2017,Lothian,All,All,Stroke,1281,145.568181818182,174.394024430796,2016/17
2017,Orkney,0-44,All,Stroke,1,9.73330737784699,11.0417061013313,2016/17
2017,Orkney,45-64,All,Stroke,6,90.7852927825692,94.1107483787595,2016/17
2017,Orkney,65-74,All,Stroke,5,176.928520877565,174.884349650533,2016/17
